NO.,Date,State,TotalSamples,Negative,Positive
8487,05-07-2020,Madhya Pradesh,407882,389138,14930
8488,06-07-2020,Madhya Pradesh,417402,398304,15284
8489,07-07-2020,Madhya Pradesh,427143,407702,15627
8490,08-07-2020,Madhya Pradesh,437930,418080,16036
8491,09-07-2020,Madhya Pradesh,449680,429525,16341
8492,10-07-2020,Madhya Pradesh,460941,440470,16657
8493,11-07-2020,Madhya Pradesh,474461,453446,17201
8494,12-07-2020,Madhya Pradesh,486176,465270,17632
8495,13-07-2020,Madhya Pradesh,509223,486956,18207
8496,14-07-2020,Madhya Pradesh,521700,498635,19005
8497,15-07-2020,Madhya Pradesh,540483,516780,19643
8498,16-07-2020,Madhya Pradesh,553082,528644,20378
8499,17-07-2020,Madhya Pradesh,567364,542222,21082
8500,18-07-2020,Madhya Pradesh,583655,557831,21763
8501,19-07-2020,Madhya Pradesh,599640,572979,22600
8502,20-07-2020,Madhya Pradesh,615862,588491,23310
8503,21-07-2020,Madhya Pradesh,631067,602911,24095
8504,22-07-2020,Madhya Pradesh,645003,616100,24842
8505,23-07-2020,Madhya Pradesh,658869,629334,25474
8506,24-07-2020,Madhya Pradesh,670155,639884,26210
8507,25-07-2020,Madhya Pradesh,684419,653432,26926
8508,26-07-2020,Madhya Pradesh,698171,666310,27800
8509,27-07-2020,Madhya Pradesh,711982,679332,28589
8510,28-07-2020,Madhya Pradesh,724673,691395,29217
8511,29-07-2020,Madhya Pradesh,738986,704791,30134
8512,30-07-2020,Madhya Pradesh,752924,717895,30968
8513,31-07-2020,Madhya Pradesh,767571,731704,31806
8514,01-08-2020,Madhya Pradesh,783769,747094,32614
8515,02-08-2020,Madhya Pradesh,799500,761904,33535
8516,03-08-2020,Madhya Pradesh,812362,774016,34285
8517,04-08-2020,Madhya Pradesh,825723,786580,35082
8518,05-08-2020,Madhya Pradesh,838041,798246,35734
8519,06-08-2020,Madhya Pradesh,846484,805859,36564
8520,07-08-2020,Madhya Pradesh,859921,818562,37298
8521,08-08-2020,Madhya Pradesh,874678,832460,38157
8522,09-08-2020,Madhya Pradesh,891698,848394,39025
8523,10-08-2020,Madhya Pradesh,909926,865756,39891
8524,11-08-2020,Madhya Pradesh,931143,886130,0
8525,12-08-2020,Madhya Pradesh,951822,905939,0
8526,13-08-2020,Madhya Pradesh,972046,925149,0
8527,14-08-2020,Madhya Pradesh,992172,944479,0
8528,15-08-2020,Madhya Pradesh,1013332,964620,44433
8529,16-08-2020,Madhya Pradesh,1035343,985609,0
8530,17-08-2020,Madhya Pradesh,1055205,1004541,0
8531,18-08-2020,Madhya Pradesh,1072575,1020921,47375
8532,19-08-2020,Madhya Pradesh,1089939,1037309,0
8533,20-08-2020,Madhya Pradesh,1111158,1057376,0
8534,21-08-2020,Madhya Pradesh,1133826,1078907,50640
8535,22-08-2020,Madhya Pradesh,1158510,1102365,0
8536,23-08-2020,Madhya Pradesh,1181280,1123872,0
8537,24-08-2020,Madhya Pradesh,1203705,1145005,0
8538,25-08-2020,Madhya Pradesh,1226559,1166480,0
8539,26-08-2020,Madhya Pradesh,1248021,1186878,0
8540,27-08-2020,Madhya Pradesh,1271846,1209386,0
8541,28-08-2020,Madhya Pradesh,1297699,1233987,0
8542,29-08-2020,Madhya Pradesh,1324851,1259697,0
8543,30-08-2020,Madhya Pradesh,1349814,1283102,0
8544,31-08-2020,Madhya Pradesh,1377427,1309183,0
8545,01-09-2020,Madhya Pradesh,1398277,1328508,0
8546,02-09-2020,Madhya Pradesh,1419750,1348557,0
8547,03-09-2020,Madhya Pradesh,1443477,1370612,0
8548,04-09-2020,Madhya Pradesh,1469459,1394936,0
8549,05-09-2020,Madhya Pradesh,1494848,1418689,0
8550,06-09-2020,Madhya Pradesh,1519014,1441161,0
8551,07-09-2020,Madhya Pradesh,1541356,1461618,0
8552,08-09-2020,Madhya Pradesh,1563953,1482351,0
8553,09-09-2020,Madhya Pradesh,1587945,1504474,0
8554,10-09-2020,Madhya Pradesh,1611639,1525981,0
8555,11-09-2020,Madhya Pradesh,1635070,1547172,0
8556,12-09-2020,Madhya Pradesh,1658175,1567930,0
8557,13-09-2020,Madhya Pradesh,1680074,1587548,0
8558,14-09-2020,Madhya Pradesh,1700929,1605920,0
8559,15-09-2020,Madhya Pradesh,1721188,1623856,0
8560,16-09-2020,Madhya Pradesh,1736474,1636680,0
8561,17-09-2020,Madhya Pradesh,1762070,1659885,0
8562,18-09-2020,Madhya Pradesh,1782505,1677768,0
8563,19-09-2020,Madhya Pradesh,1801714,1694370,0
8564,20-09-2020,Madhya Pradesh,1822297,1712374,0
8565,21-09-2020,Madhya Pradesh,1844080,1731634,0
8566,22-09-2020,Madhya Pradesh,1861778,1746788,0
8567,23-09-2020,Madhya Pradesh,1884858,1767522,0
8568,24-09-2020,Madhya Pradesh,1904145,1784505,0
8569,25-09-2020,Madhya Pradesh,1929748,1807881,0
8570,26-09-2020,Madhya Pradesh,1952747,1828569,0
8571,27-09-2020,Madhya Pradesh,1971589,1845101,0
8572,28-09-2020,Madhya Pradesh,1993227,1864782,0
8573,29-09-2020,Madhya Pradesh,2011959,1881637,0
8574,30-09-2020,Madhya Pradesh,2035134,1902808,0
8575,01-10-2020,Madhya Pradesh,2063765,1929398,0
8576,02-10-2020,Madhya Pradesh,2093269,1956880,0
8577,03-10-2020,Madhya Pradesh,2117799,1979599,0
8578,04-10-2020,Madhya Pradesh,2208006,2003105,0
8579,05-10-2020,Madhya Pradesh,2232079,2025718,0
8580,06-10-2020,Madhya Pradesh,2257909,2049978,0
8581,07-10-2020,Madhya Pradesh,2289634,2080064,0
8582,08-10-2020,Madhya Pradesh,2320430,2109145,0
8583,09-10-2020,Madhya Pradesh,2348457,2135565,0
8584,10-10-2020,Madhya Pradesh,2377711,2163203,0
8585,11-10-2020,Madhya Pradesh,2404153,2188070,0
8586,12-10-2020,Madhya Pradesh,2428707,2211146,0
8587,13-10-2020,Madhya Pradesh,2453709,2234685,0
8588,14-10-2020,Madhya Pradesh,2481194,2261124,0
8589,15-10-2020,Madhya Pradesh,2508619,2287241,0
8590,16-10-2020,Madhya Pradesh,2534366,2311636,0
8591,17-10-2020,Madhya Pradesh,2560849,2336897,0
8592,18-10-2020,Madhya Pradesh,2585631,2360649,0
8593,19-10-2020,Madhya Pradesh,2607185,2381188,0
8594,20-10-2020,Madhya Pradesh,2630278,2403306,0
8595,21-10-2020,Madhya Pradesh,2656824,2428734,0
8596,22-10-2020,Madhya Pradesh,2687838,2458703,0
8597,23-10-2020,Madhya Pradesh,2718925,2488837,0
8598,24-10-2020,Madhya Pradesh,2750620,2519528,0
8599,25-10-2020,Madhya Pradesh,2781721,2549678,0
8600,26-10-2020,Madhya Pradesh,2807820,2575057,0
8601,27-10-2020,Madhya Pradesh,2827043,2593766,0
8602,28-10-2020,Madhya Pradesh,2853030,2618965,0
8603,29-10-2020,Madhya Pradesh,2879262,2644469,0
8604,30-10-2020,Madhya Pradesh,2908257,2672773,0
8605,31-10-2020,Madhya Pradesh,2934314,2698161,0
8606,01-11-2020,Madhya Pradesh,2958883,2722007,0
8607,02-11-2020,Madhya Pradesh,2983044,2745533,0
8608,03-11-2020,Madhya Pradesh,3016456,2770446,0
8609,04-11-2020,Madhya Pradesh,3042647,2795930,0
8610,05-11-2020,Madhya Pradesh,3069092,2821641,0
8611,06-11-2020,Madhya Pradesh,3096294,2848065,0
8612,07-11-2020,Madhya Pradesh,3123070,2873976,0
8613,08-11-2020,Madhya Pradesh,3151590,2901605,0
8614,09-11-2020,Madhya Pradesh,3177147,2926353,0
8615,10-11-2020,Madhya Pradesh,3202500,2950806,0
8616,11-11-2020,Madhya Pradesh,3227919,2975342,0
8617,12-11-2020,Madhya Pradesh,3254457,3000834,0
8618,13-11-2020,Madhya Pradesh,3280711,3026040,0
8619,14-11-2020,Madhya Pradesh,3308898,3050913,0
8620,15-11-2020,Madhya Pradesh,3323954,3067401,0
8621,16-11-2020,Madhya Pradesh,3336926,3079776,0
8622,17-11-2020,Madhya Pradesh,3354884,3096812,0
8623,18-11-2020,Madhya Pradesh,3377699,3118418,0
8624,19-11-2020,Madhya Pradesh,3404747,3144103,0
8625,20-11-2020,Madhya Pradesh,3436118,3173946,0
8626,21-11-2020,Madhya Pradesh,3467809,3203937,0
8627,22-11-2020,Madhya Pradesh,3500180,3234510,0
8628,23-11-2020,Madhya Pradesh,3530106,3262735,0
8629,24-11-2020,Madhya Pradesh,3562371,3293234,0
8630,25-11-2020,Madhya Pradesh,3595382,3324472,0
8631,26-11-2020,Madhya Pradesh,3629507,3356929,0
8632,27-11-2020,Madhya Pradesh,3660907,3386684,0
8633,28-11-2020,Madhya Pradesh,3691219,3415362,0
8634,29-11-2020,Madhya Pradesh,3722973,3445602,0
8635,30-11-2020,Madhya Pradesh,3751131,3472377,0
8636,01-12-2020,Madhya Pradesh,3779891,3499780,0
8637,02-12-2020,Madhya Pradesh,3809683,3528133,0
8638,03-12-2020,Madhya Pradesh,3840006,3557006,0
8639,04-12-2020,Madhya Pradesh,3869782,3585458,0
8640,05-12-2020,Madhya Pradesh,3899734,3614058,0
8641,06-12-2020,Madhya Pradesh,3932230,3645099,0
8642,07-12-2020,Madhya Pradesh,3961552,3673114,0
8643,08-12-2020,Madhya Pradesh,3991537,3701754,0
8644,09-12-2020,Madhya Pradesh,4021034,3729979,0
8645,10-12-2020,Madhya Pradesh,4052754,3760380,0
8646,11-12-2020,Madhya Pradesh,4082106,3788510,0
8647,12-12-2020,Madhya Pradesh,4111413,3816535,0
8648,13-12-2020,Madhya Pradesh,4138744,3842685,0
8649,14-12-2020,Madhya Pradesh,4165575,3868458,0
8650,15-12-2020,Madhya Pradesh,4193126,3894936,0
8651,16-12-2020,Madhya Pradesh,4222445,3923176,0
8652,17-12-2020,Madhya Pradesh,4253128,3952698,0
8653,18-12-2020,Madhya Pradesh,4283008,3981397,0
8654,19-12-2020,Madhya Pradesh,4310531,4007835,0
8655,20-12-2020,Madhya Pradesh,4339056,4035291,0
8656,21-12-2020,Madhya Pradesh,4365507,4060707,0
8657,22-12-2020,Madhya Pradesh,4393989,4088184,0
8658,23-12-2020,Madhya Pradesh,4420566,4113754,0
8659,24-12-2020,Madhya Pradesh,4449846,4141996,0
8660,25-12-2020,Madhya Pradesh,4479202,4113671,0
8661,26-12-2020,Madhya Pradesh,4505014,4138477,0
8662,27-12-2020,Madhya Pradesh,4531859,4164376,0
8663,28-12-2020,Madhya Pradesh,4558039,4189680,0
8664,29-12-2020,Madhya Pradesh,4586846,4217634,0
8665,30-12-2020,Madhya Pradesh,4613927,4243849,0
8666,31-12-2020,Madhya Pradesh,4641648,4270726,0
8667,01-01-2021,Madhya Pradesh,4670398,4298696,0
8668,02-01-2021,Madhya Pradesh,4696542,4324109,0
8669,03-01-2021,Madhya Pradesh,4722727,4349570,0
8670,04-01-2021,Madhya Pradesh,4747752,4373974,0
8671,05-01-2021,Madhya Pradesh,4774127,4399678,0
8672,06-01-2021,Madhya Pradesh,4800862,4425683,0
8673,07-01-2021,Madhya Pradesh,4827887,4451934,0
8674,08-01-2021,Madhya Pradesh,4853211,4476644,0
8675,09-01-2021,Madhya Pradesh,4877414,4500306,0
8676,10-01-2021,Madhya Pradesh,4902643,4524915,0
8677,11-01-2021,Madhya Pradesh,4925860,4547647,0
8678,12-01-2021,Madhya Pradesh,4949929,4571245,0
8679,13-01-2021,Madhya Pradesh,4974209,4595069,0
8680,14-01-2021,Madhya Pradesh,4998536,4618976,0
8681,15-01-2021,Madhya Pradesh,5021899,4641548,0
8682,16-01-2021,Madhya Pradesh,5045476,4664760,0
8683,17-01-2021,Madhya Pradesh,5069292,4688221,0
8684,18-01-2021,Madhya Pradesh,5089741,4708366,0
8685,19-01-2021,Madhya Pradesh,5112431,4730752,0
8686,20-01-2021,Madhya Pradesh,5134816,4752857,0
8687,21-01-2021,Madhya Pradesh,5159595,4777335,0
8688,22-01-2021,Madhya Pradesh,5185843,4803236,0
8689,23-01-2021,Madhya Pradesh,5210434,4827536,0
8690,24-01-2021,Madhya Pradesh,5234493,4851343,0
8691,25-01-2021,Madhya Pradesh,5255105,4871755,0
8692,26-01-2021,Madhya Pradesh,5274424,4890856,0
8693,27-01-2021,Madhya Pradesh,5290847,4907084,0
8694,28-01-2021,Madhya Pradesh,5307095,4923106,0
8695,29-01-2021,Madhya Pradesh,5325107,4940947,0
8696,30-01-2021,Madhya Pradesh,5343762,4959383,0
8697,31-01-2021,Madhya Pradesh,5361905,4977300,0
8698,01-02-2021,Madhya Pradesh,5376922,4992166,0
8699,02-02-2021,Madhya Pradesh,5392076,5007152,0
8700,03-02-2021,Madhya Pradesh,5405789,5020607,0
8701,04-02-2021,Madhya Pradesh,5420927,5035579,0
8702,05-02-2021,Madhya Pradesh,5437590,5052080,0
8703,06-02-2021,Madhya Pradesh,5454653,5068946,0
8704,07-02-2021,Madhya Pradesh,5470099,5084208,0
8705,08-02-2021,Madhya Pradesh,5483588,5097504,0
8706,09-02-2021,Madhya Pradesh,5498870,5112619,0
8707,10-02-2021,Madhya Pradesh,5513312,5126920,0
8708,11-02-2021,Madhya Pradesh,5528920,5142359,0
8709,12-02-2021,Madhya Pradesh,5545444,5158722,0
8710,13-02-2021,Madhya Pradesh,5561115,5174199,0
8711,14-02-2021,Madhya Pradesh,5575913,5188774,0
8712,15-02-2021,Madhya Pradesh,5589287,5201945,0
8713,16-02-2021,Madhya Pradesh,5603016,5215441,0
8714,17-02-2021,Madhya Pradesh,5618355,5230529,0
8715,18-02-2021,Madhya Pradesh,5632931,5244864,0
8716,19-02-2021,Madhya Pradesh,5647841,5259477,0
8717,20-02-2021,Madhya Pradesh,5662175,5273554,0
8718,21-02-2021,Madhya Pradesh,5677009,5288089,0
8719,22-02-2021,Madhya Pradesh,5690292,5301078,0
8720,23-02-2021,Madhya Pradesh,5704677,5315215,0
8721,24-02-2021,Madhya Pradesh,5719677,5329871,0
8722,25-02-2021,Madhya Pradesh,5735516,5345342,0
8723,26-02-2021,Madhya Pradesh,5751586,5361080,0
8724,27-02-2021,Madhya Pradesh,5769798,5378902,0
8725,28-02-2021,Madhya Pradesh,5786018,5394759,0
8726,01-03-2021,Madhya Pradesh,5798862,5407267,0
8727,02-03-2021,Madhya Pradesh,5813881,5421955,0
8728,03-03-2021,Madhya Pradesh,5830433,5438090,0
8729,04-03-2021,Madhya Pradesh,5846420,5453637,0
8730,05-03-2021,Madhya Pradesh,5863341,5470101,0
8731,06-03-2021,Madhya Pradesh,5878898,5485191,0
8732,07-03-2021,Madhya Pradesh,5895675,5501539,0
8733,08-03-2021,Madhya Pradesh,5911698,5517135,0
8734,09-03-2021,Madhya Pradesh,5926584,5531564,0
8735,10-03-2021,Madhya Pradesh,5943219,5547683,0
8736,11-03-2021,Madhya Pradesh,5959169,5563103,0
8737,12-03-2021,Madhya Pradesh,5973547,5576878,0
8738,13-03-2021,Madhya Pradesh,5989587,5592243,0
8739,14-03-2021,Madhya Pradesh,6006068,5607981,0
8740,15-03-2021,Madhya Pradesh,6020673,5621789,0
8741,16-03-2021,Madhya Pradesh,6036361,5636660,0
8742,17-03-2021,Madhya Pradesh,6053348,5652815,0
8743,18-03-2021,Madhya Pradesh,6071681,5670231,0
8744,19-03-2021,Madhya Pradesh,6092451,5689861,0
8745,20-03-2021,Madhya Pradesh,6117146,5713248,0
8746,21-03-2021,Madhya Pradesh,6140126,5734906,0
8747,22-03-2021,Madhya Pradesh,6165931,5759363,0
8748,23-03-2021,Madhya Pradesh,6189017,5780947,0
8749,24-03-2021,Madhya Pradesh,6214522,5804740,0
8750,25-03-2021,Madhya Pradesh,6241824,5830157,0
8751,26-03-2021,Madhya Pradesh,6270328,5856570,0
8752,27-03-2021,Madhya Pradesh,6297029,5881129,0
8753,28-03-2021,Madhya Pradesh,6322512,5904336,0
8754,29-03-2021,Madhya Pradesh,6345761,5925262,0
8755,30-03-2021,Madhya Pradesh,6366180,5943508,0
8756,31-03-2021,Madhya Pradesh,6389064,5964060,0
8757,01-04-2021,Madhya Pradesh,6414720,5987170,0
8758,02-04-2021,Madhya Pradesh,6441234,6010907,0
8759,03-04-2021,Madhya Pradesh,6468465,6035299,0
8760,04-04-2021,Madhya Pradesh,6497170,6060826,0
8761,05-04-2021,Madhya Pradesh,6528559,6088817,0
8762,06-04-2021,Madhya Pradesh,6562052,6118588,0
8763,07-04-2021,Madhya Pradesh,6595471,6147964,0
8764,08-04-2021,Madhya Pradesh,6628934,6177103,0
8765,09-04-2021,Madhya Pradesh,6666396,6209683,0
8766,10-04-2021,Madhya Pradesh,6703934,6242235,0
8767,11-04-2021,Madhya Pradesh,6743222,6275584,0
8768,12-04-2021,Madhya Pradesh,6781528,6307401,0
8769,13-04-2021,Madhya Pradesh,6828054,6344929,0
8770,14-04-2021,Madhya Pradesh,6872786,6379941,0
8771,15-04-2021,Madhya Pradesh,6920606,6417595,0
8772,16-04-2021,Madhya Pradesh,6970509,6456453,0
8773,17-04-2021,Madhya Pradesh,7023077,6497752,0
8774,18-04-2021,Madhya Pradesh,7076705,6539132,0
8775,19-04-2021,Madhya Pradesh,7127647,6577177,0
8776,20-04-2021,Madhya Pradesh,7179032,6615835,0
8777,21-04-2021,Madhya Pradesh,7233580,6657276,0
8778,22-04-2021,Madhya Pradesh,7284554,6695866,0
8779,23-04-2021,Madhya Pradesh,7341730,6739452,0
8780,24-04-2021,Madhya Pradesh,7397609,6782413,0
8781,25-04-2021,Madhya Pradesh,7456701,6827904,0
8782,26-04-2021,Madhya Pradesh,7511683,6870200,0
8783,27-04-2021,Madhya Pradesh,7570860,6915960,0
8784,28-04-2021,Madhya Pradesh,7629555,6961958,0
8785,29-04-2021,Madhya Pradesh,7689004,7008584,0
8786,30-04-2021,Madhya Pradesh,7747712,7054892,0
8787,01-05-2021,Madhya Pradesh,7808547,7103348,0
8788,02-05-2021,Madhya Pradesh,7869034,7151173,0
8789,03-05-2021,Madhya Pradesh,7926482,7198559,0
8790,04-05-2021,Madhya Pradesh,7992536,7250377,0
8791,05-05-2021,Madhya Pradesh,8058819,7304323,0
8792,06-05-2021,Madhya Pradesh,8126921,7360004,0
8793,07-05-2021,Madhya Pradesh,8192183,7413558,0
8794,08-05-2021,Madhya Pradesh,8258708,7468485,0
8795,09-05-2021,Madhya Pradesh,8323990,7522716,0
8796,10-05-2021,Madhya Pradesh,8385520,7574531,0
8797,11-05-2021,Madhya Pradesh,8451536,7630793,0
8798,12-05-2021,Madhya Pradesh,8516213,7686500,0
8799,13-05-2021,Madhya Pradesh,8582419,7744287,0
8800,14-05-2021,Madhya Pradesh,8650770,7804551,0
8801,15-05-2021,Madhya Pradesh,8710274,7865484,0
8802,16-05-2021,Madhya Pradesh,8785791,7924895,0
8803,17-05-2021,Madhya Pradesh,8850532,7983715,0
8804,18-05-2021,Madhya Pradesh,8919986,8047757,0
8805,19-05-2021,Madhya Pradesh,8992742,8115448,0
8806,20-05-2021,Madhya Pradesh,9070235,8187989,0
8807,21-05-2021,Madhya Pradesh,9148503,8261873,0
8808,22-05-2021,Madhya Pradesh,9228240,0,0
8809,23-05-2021,Madhya Pradesh,9307323,0,0
8810,24-05-2021,Madhya Pradesh,9383233,0,0
8811,25-05-2021,Madhya Pradesh,9454649,0,0
8812,26-05-2021,Madhya Pradesh,9524844,0,0
8813,27-05-2021,Madhya Pradesh,9594450,0,0
8814,28-05-2021,Madhya Pradesh,9666660,0,0
8815,29-05-2021,Madhya Pradesh,9742593,0,0
8816,30-05-2021,Madhya Pradesh,9821030,0,0
8817,31-05-2021,Madhya Pradesh,9896447,0,0
8818,01-06-2021,Madhya Pradesh,9966096,0,0
8819,02-06-2021,Madhya Pradesh,10045890,0,0
8820,03-06-2021,Madhya Pradesh,10124379,0,0
8821,04-06-2021,Madhya Pradesh,10204296,0,0
8822,05-06-2021,Madhya Pradesh,10286108,0,0
8823,06-06-2021,Madhya Pradesh,10367744,0,0
8824,07-06-2021,Madhya Pradesh,10442778,0,0
8825,08-06-2021,Madhya Pradesh,10518760,0,0
8826,09-06-2021,Madhya Pradesh,10595870,0,0
8827,10-06-2021,Madhya Pradesh,10672339,0,0
8828,11-06-2021,Madhya Pradesh,10751600,0,0
8829,12-06-2021,Madhya Pradesh,10829438,0,0
8830,13-06-2021,Madhya Pradesh,10906318,0,0
8831,14-06-2021,Madhya Pradesh,10975520,0,0
8832,15-06-2021,Madhya Pradesh,11045834,0,0
8833,16-06-2021,Madhya Pradesh,11117921,0,0
8834,17-06-2021,Madhya Pradesh,11191553,0,0
8835,18-06-2021,Madhya Pradesh,11262974,0,0
8836,19-06-2021,Madhya Pradesh,11334517,0,0
8837,20-06-2021,Madhya Pradesh,11403065,0,0
8838,21-06-2021,Madhya Pradesh,11468113,0,0
8839,22-06-2021,Madhya Pradesh,11532528,0,0
8840,23-06-2021,Madhya Pradesh,11598397,0,0
8841,24-06-2021,Madhya Pradesh,11666850,0,0
8842,25-06-2021,Madhya Pradesh,11735798,0,0
8843,26-06-2021,Madhya Pradesh,11804713,0,0
8844,27-06-2021,Madhya Pradesh,11873731,0,0
8845,28-06-2021,Madhya Pradesh,11937101,0,0
8846,29-06-2021,Madhya Pradesh,12004205,0,0
8847,30-06-2021,Madhya Pradesh,12075742,0,0
8848,01-07-2021,Madhya Pradesh,12150837,0,0
8849,02-07-2021,Madhya Pradesh,12225177,0,0
8850,03-07-2021,Madhya Pradesh,12299236,0,0
8851,04-07-2021,Madhya Pradesh,12373136,0,0
8852,05-07-2021,Madhya Pradesh,12440059,0,0
8853,06-07-2021,Madhya Pradesh,12512247,0,0
